,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
2326,2020/1/10,MEM,SAS,W 134-121,240,52,100,0.52,36,62,0.581,16,38,0.421,14,16,0.875,134,42,87,0.483,25,47,0.532,17,40,0.425,20,23,0.87,121
2327,2020/1/10,SAS,MEM,L 121-134,240,42,87,0.483,25,47,0.532,17,40,0.425,20,23,0.87,121,52,100,0.52,36,62,0.581,16,38,0.421,14,16,0.875,134
2328,2020/1/10,NOP,NYK,W 123-111,240,48,86,0.558,30,48,0.625,18,38,0.474,9,17,0.529,123,46,100,0.46,41,73,0.562,5,27,0.185,14,20,0.7,111
2329,2020/1/10,NYK,NOP,L 111-123,240,46,100,0.46,41,73,0.562,5,27,0.185,14,20,0.7,111,48,86,0.558,30,48,0.625,18,38,0.474,9,17,0.529,123
2330,2020/1/10,ORL,PHO,L 94-98,240,33,89,0.371,24,56,0.429,9,33,0.273,19,24,0.792,94,33,79,0.418,24,51,0.471,9,28,0.321,23,26,0.885,98
2331,2020/1/10,PHO,ORL,W 98-94,240,33,79,0.418,24,51,0.471,9,28,0.321,23,26,0.885,98,33,89,0.371,24,56,0.429,9,33,0.273,19,24,0.792,94
2332,2020/1/10,MIL,SAC,W 127-106,240,47,95,0.495,37,56,0.661,10,39,0.256,23,30,0.767,127,44,96,0.458,34,61,0.557,10,35,0.286,8,10,0.8,106
2333,2020/1/10,SAC,MIL,L 106-127,240,44,96,0.458,34,61,0.557,10,35,0.286,8,10,0.8,106,47,95,0.495,37,56,0.661,10,39,0.256,23,30,0.767,127
2334,2020/1/10,CHO,UTA,L 92-109,240,35,75,0.467,27,49,0.551,8,26,0.308,14,19,0.737,92,40,79,0.506,22,37,0.595,18,42,0.429,11,14,0.786,109
2335,2020/1/10,UTA,CHO,W 109-92,240,40,79,0.506,22,37,0.595,18,42,0.429,11,14,0.786,109,35,75,0.467,27,49,0.551,8,26,0.308,14,19,0.737,92
2336,2020/1/10,ATL,WAS,L 101-111,240,41,89,0.461,34,60,0.567,7,29,0.241,12,24,0.5,101,42,112,0.375,32,83,0.386,10,29,0.345,17,28,0.607,111
2337,2020/1/10,WAS,ATL,W 111-101,240,42,112,0.375,32,83,0.386,10,29,0.345,17,28,0.607,111,41,89,0.461,34,60,0.567,7,29,0.241,12,24,0.5,101
2338,2020/1/9,CLE,DET,W 115-112 (OT),265,48,91,0.527,43,71,0.606,5,20,0.25,14,20,0.7,115,48,98,0.49,42,78,0.538,6,20,0.3,10,16,0.625,112
2339,2020/1/9,DET,CLE,L 112-115 (OT),265,48,98,0.49,42,78,0.538,6,20,0.3,10,16,0.625,112,48,91,0.527,43,71,0.606,5,20,0.25,14,20,0.7,115
2340,2020/1/9,MIN,POR,W 116-102,240,44,89,0.494,31,57,0.544,13,32,0.406,15,21,0.714,116,35,96,0.365,24,59,0.407,11,37,0.297,21,31,0.677,102
2341,2020/1/9,POR,MIN,L 102-116,240,35,96,0.365,24,59,0.407,11,37,0.297,21,31,0.677,102,44,89,0.494,31,57,0.544,13,32,0.406,15,21,0.714,116
2342,2020/1/9,HOU,OKC,L 92-113,240,34,89,0.382,23,49,0.469,11,40,0.275,13,14,0.929,92,43,87,0.494,32,55,0.582,11,32,0.344,16,20,0.8,113
2343,2020/1/9,OKC,HOU,W 113-92,240,43,87,0.494,32,55,0.582,11,32,0.344,16,20,0.8,113,34,89,0.382,23,49,0.469,11,40,0.275,13,14,0.929,92
2344,2020/1/9,BOS,PHI,L 98-109,240,38,88,0.432,24,52,0.462,14,36,0.389,8,8,1,98,43,88,0.489,32,61,0.525,11,27,0.407,12,17,0.706,109
2345,2020/1/9,PHI,BOS,W 109-98,240,43,88,0.489,32,61,0.525,11,27,0.407,12,17,0.706,109,38,88,0.432,24,52,0.462,14,36,0.389,8,8,1,98
2346,2020/1/8,ATL,HOU,L 115-122,240,39,106,0.368,26,62,0.419,13,44,0.295,24,27,0.889,115,39,92,0.424,26,47,0.553,13,45,0.289,31,41,0.756,122
2347,2020/1/8,HOU,ATL,W 122-115,240,39,92,0.424,26,47,0.553,13,45,0.289,31,41,0.756,122,39,106,0.368,26,62,0.419,13,44,0.295,24,27,0.889,115
2348,2020/1/8,BOS,SAS,L 114-129,240,37,89,0.416,24,51,0.471,13,38,0.342,27,30,0.9,114,48,87,0.552,39,58,0.672,9,29,0.31,24,26,0.923,129
2349,2020/1/8,SAS,BOS,W 129-114,240,48,87,0.552,39,58,0.672,9,29,0.31,24,26,0.923,129,37,89,0.416,24,51,0.471,13,38,0.342,27,30,0.9,114
2350,2020/1/8,CHO,TOR,L 110-112 (OT),265,38,86,0.442,23,49,0.469,15,37,0.405,19,26,0.731,110,42,94,0.447,28,58,0.483,14,36,0.389,14,20,0.7,112
2351,2020/1/8,TOR,CHO,W 112-110 (OT),265,42,94,0.447,28,58,0.483,14,36,0.389,14,20,0.7,112,38,86,0.442,23,49,0.469,15,37,0.405,19,26,0.731,110
2352,2020/1/8,DAL,DEN,L 106-107,240,39,77,0.506,27,42,0.643,12,35,0.343,16,24,0.667,106,41,85,0.482,32,61,0.525,9,24,0.375,16,20,0.8,107
2353,2020/1/8,DEN,DAL,W 107-106,240,41,85,0.482,32,61,0.525,9,24,0.375,16,20,0.8,107,39,77,0.506,27,42,0.643,12,35,0.343,16,24,0.667,106
2354,2020/1/8,GSW,MIL,L 98-107,240,33,87,0.379,18,49,0.367,15,38,0.395,17,20,0.85,98,35,87,0.402,26,46,0.565,9,41,0.22,28,32,0.875,107
2355,2020/1/8,MIL,GSW,W 107-98,240,35,87,0.402,26,46,0.565,9,41,0.22,28,32,0.875,107,33,87,0.379,18,49,0.367,15,38,0.395,17,20,0.85,98
2356,2020/1/8,IND,MIA,L 108-122,240,40,84,0.476,31,57,0.544,9,27,0.333,19,25,0.76,108,43,81,0.531,27,43,0.628,16,38,0.421,20,25,0.8,122
2357,2020/1/8,MIA,IND,W 122-108,240,43,81,0.531,27,43,0.628,16,38,0.421,20,25,0.8,122,40,84,0.476,31,57,0.544,9,27,0.333,19,25,0.76,108
2358,2020/1/8,CHI,NOP,L 108-123,240,41,92,0.446,27,57,0.474,14,35,0.4,12,21,0.571,108,41,87,0.471,26,43,0.605,15,44,0.341,26,32,0.813,123
2359,2020/1/8,NOP,CHI,W 123-108,240,41,87,0.471,26,43,0.605,15,44,0.341,26,32,0.813,123,41,92,0.446,27,57,0.474,14,35,0.4,12,21,0.571,108
2360,2020/1/8,ORL,WAS,W 123-89,240,43,87,0.494,33,60,0.55,10,27,0.37,27,34,0.794,123,36,84,0.429,30,61,0.492,6,23,0.261,11,19,0.579,89
2361,2020/1/8,WAS,ORL,L 89-123,240,36,84,0.429,30,61,0.492,6,23,0.261,11,19,0.579,89,43,87,0.494,33,60,0.55,10,27,0.37,27,34,0.794,123
2362,2020/1/8,NYK,UTA,L 104-128,240,42,97,0.433,33,72,0.458,9,25,0.36,11,11,1,104,49,90,0.544,33,47,0.702,16,43,0.372,14,23,0.609,128
2363,2020/1/8,UTA,NYK,W 128-104,240,49,90,0.544,33,47,0.702,16,43,0.372,14,23,0.609,128,42,97,0.433,33,72,0.458,9,25,0.36,11,11,1,104
2364,2020/1/7,BRK,OKC,L 103-111 (OT),265,40,98,0.408,29,61,0.475,11,37,0.297,12,16,0.75,103,38,92,0.413,27,55,0.491,11,37,0.297,24,29,0.828,111
2365,2020/1/7,OKC,BRK,W 111-103 (OT),265,38,92,0.413,27,55,0.491,11,37,0.297,24,29,0.828,111,40,98,0.408,29,61,0.475,11,37,0.297,12,16,0.75,103
2366,2020/1/7,CLE,DET,L 113-115,240,42,85,0.494,28,54,0.519,14,31,0.452,15,16,0.938,113,42,91,0.462,29,58,0.5,13,33,0.394,18,21,0.857,115
2367,2020/1/7,DET,CLE,W 115-113,240,42,91,0.462,29,58,0.5,13,33,0.394,18,21,0.857,115,42,85,0.494,28,54,0.519,14,31,0.452,15,16,0.938,113
2368,2020/1/7,LAL,NYK,W 117-87,240,41,82,0.5,24,46,0.522,17,36,0.472,18,21,0.857,117,37,95,0.389,33,75,0.44,4,20,0.2,9,16,0.563,87
2369,2020/1/7,NYK,LAL,L 87-117,240,37,95,0.389,33,75,0.44,4,20,0.2,9,16,0.563,87,41,82,0.5,24,46,0.522,17,36,0.472,18,21,0.857,117
2370,2020/1/7,MEM,MIN,W 119-112,240,46,89,0.517,38,61,0.623,8,28,0.286,19,21,0.905,119,40,90,0.444,25,43,0.581,15,47,0.319,17,21,0.81,112
2371,2020/1/7,MIN,MEM,L 112-119,240,40,90,0.444,25,43,0.581,15,47,0.319,17,21,0.81,112,46,89,0.517,38,61,0.623,8,28,0.286,19,21,0.905,119
2372,2020/1/7,PHO,SAC,L 103-114,240,37,77,0.481,26,42,0.619,11,35,0.314,18,22,0.818,103,37,84,0.44,22,48,0.458,15,36,0.417,25,28,0.893,114
2373,2020/1/7,SAC,PHO,W 114-103,240,37,84,0.44,22,48,0.458,15,36,0.417,25,28,0.893,114,37,77,0.481,26,42,0.619,11,35,0.314,18,22,0.818,103
2374,2020/1/7,POR,TOR,W 101-99,240,38,88,0.432,25,53,0.472,13,35,0.371,12,14,0.857,101,35,96,0.365,20,54,0.37,15,42,0.357,14,19,0.737,99
2375,2020/1/7,TOR,POR,L 99-101,240,35,96,0.365,20,54,0.37,15,42,0.357,14,19,0.737,99,38,88,0.432,25,53,0.472,13,35,0.371,12,14,0.857,101
2376,2020/1/6,ATL,DEN,L 115-123,240,35,77,0.455,17,38,0.447,18,39,0.462,27,32,0.844,115,47,92,0.511,38,65,0.585,9,27,0.333,20,27,0.741,123
2377,2020/1/6,DEN,ATL,W 123-115,240,47,92,0.511,38,65,0.585,9,27,0.333,20,27,0.741,123,35,77,0.455,17,38,0.447,18,39,0.462,27,32,0.844,115
2378,2020/1/6,CHO,IND,L 104-115,240,37,81,0.457,27,51,0.529,10,30,0.333,20,22,0.909,104,47,89,0.528,37,63,0.587,10,26,0.385,11,14,0.786,115
2379,2020/1/6,IND,CHO,W 115-104,240,47,89,0.528,37,63,0.587,10,26,0.385,11,14,0.786,115,37,81,0.457,27,51,0.529,10,30,0.333,20,22,0.909,104
2380,2020/1/6,CHI,DAL,L 110-118,240,46,98,0.469,37,67,0.552,9,31,0.29,9,11,0.818,110,44,84,0.524,28,43,0.651,16,41,0.39,14,19,0.737,118
2381,2020/1/6,DAL,CHI,W 118-110,240,44,84,0.524,28,43,0.651,16,41,0.39,14,19,0.737,118,46,98,0.469,37,67,0.552,9,31,0.29,9,11,0.818,110
2382,2020/1/6,NOP,UTA,L 126-128,240,45,94,0.479,33,63,0.524,12,31,0.387,24,30,0.8,126,46,90,0.511,30,57,0.526,16,33,0.485,20,24,0.833,128
2383,2020/1/6,UTA,NOP,W 128-126,240,46,90,0.511,30,57,0.526,16,33,0.485,20,24,0.833,128,45,94,0.479,33,63,0.524,12,31,0.387,24,30,0.8,126
2384,2020/1/6,BRK,ORL,L 89-101,240,32,96,0.333,22,49,0.449,10,47,0.213,15,19,0.789,89,35,81,0.432,27,55,0.491,8,26,0.308,23,31,0.742,101
2385,2020/1/6,ORL,BRK,W 101-89,240,35,81,0.432,27,55,0.491,8,26,0.308,23,31,0.742,101,32,96,0.333,22,49,0.449,10,47,0.213,15,19,0.789,89
2386,2020/1/6,OKC,PHI,L 113-120,240,40,89,0.449,28,60,0.467,12,29,0.414,21,31,0.677,113,46,90,0.511,33,64,0.516,13,26,0.5,15,18,0.833,120
2387,2020/1/6,PHI,OKC,W 120-113,240,46,90,0.511,33,64,0.516,13,26,0.5,15,18,0.833,120,40,89,0.449,28,60,0.467,12,29,0.414,21,31,0.677,113
2388,2020/1/6,GSW,SAC,L 98-111,240,34,86,0.395,29,60,0.483,5,26,0.192,25,32,0.781,98,39,81,0.481,24,51,0.471,15,30,0.5,18,23,0.783,111
2389,2020/1/6,SAC,GSW,W 111-98,240,39,81,0.481,24,51,0.471,15,30,0.5,18,23,0.783,111,34,86,0.395,29,60,0.483,5,26,0.192,25,32,0.781,98
2390,2020/1/6,MIL,SAS,L 104-126,240,38,95,0.4,23,50,0.46,15,45,0.333,13,14,0.929,104,45,88,0.511,26,53,0.491,19,35,0.543,17,19,0.895,126
2391,2020/1/6,SAS,MIL,W 126-104,240,45,88,0.511,26,53,0.491,19,35,0.543,17,19,0.895,126,38,95,0.4,23,50,0.46,15,45,0.333,13,14,0.929,104
2392,2020/1/6,BOS,WAS,L 94-99,240,33,95,0.347,25,58,0.431,8,37,0.216,20,26,0.769,94,39,84,0.464,32,63,0.508,7,21,0.333,14,23,0.609,99
2393,2020/1/6,WAS,BOS,W 99-94,240,39,84,0.464,32,63,0.508,7,21,0.333,14,23,0.609,99,33,95,0.347,25,58,0.431,8,37,0.216,20,26,0.769,94
2394,2020/1/5,CLE,MIN,L 103-118,240,40,84,0.476,32,59,0.542,8,25,0.32,15,19,0.789,103,47,95,0.495,33,57,0.579,14,38,0.368,10,13,0.769,118
2395,2020/1/5,MIN,CLE,W 118-103,240,47,95,0.495,33,57,0.579,14,38,0.368,10,13,0.769,118,40,84,0.476,32,59,0.542,8,25,0.32,15,19,0.789,103
2396,2020/1/5,LAC,NYK,W 135-132,240,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132
2397,2020/1/5,NYK,LAC,L 132-135,240,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135
2398,2020/1/5,DET,LAL,L 99-106,240,29,78,0.372,18,52,0.346,11,26,0.423,30,35,0.857,99,42,92,0.457,36,72,0.5,6,20,0.3,16,23,0.696,106
2399,2020/1/5,LAL,DET,W 106-99,240,42,92,0.457,36,72,0.5,6,20,0.3,16,23,0.696,106,29,78,0.372,18,52,0.346,11,26,0.423,30,35,0.857,99
2400,2020/1/5,MIA,POR,W 122-111,240,47,90,0.522,29,46,0.63,18,44,0.409,10,16,0.625,122,40,87,0.46,27,50,0.54,13,37,0.351,18,20,0.9,111
2401,2020/1/5,POR,MIA,L 111-122,240,40,87,0.46,27,50,0.54,13,37,0.351,18,20,0.9,111,47,90,0.522,29,46,0.63,18,44,0.409,10,16,0.625,122
2402,2020/1/5,MEM,PHO,W 121-114,240,45,83,0.542,27,41,0.659,18,42,0.429,13,17,0.765,121,43,95,0.453,37,69,0.536,6,26,0.231,22,26,0.846,114
2403,2020/1/5,PHO,MEM,L 114-121,240,43,95,0.453,37,69,0.536,6,26,0.231,22,26,0.846,114,45,83,0.542,27,41,0.659,18,42,0.429,13,17,0.765,121
2404,2020/1/4,ATL,IND,W 116-111,240,42,82,0.512,32,50,0.64,10,32,0.313,22,24,0.917,116,36,87,0.414,26,60,0.433,10,27,0.37,29,35,0.829,111
2405,2020/1/4,IND,ATL,L 111-116,240,36,87,0.414,26,60,0.433,10,27,0.37,29,35,0.829,111,42,82,0.512,32,50,0.64,10,32,0.313,22,24,0.917,116
2406,2020/1/4,BRK,TOR,L 102-121,240,32,67,0.478,19,32,0.594,13,35,0.371,25,34,0.735,102,44,97,0.454,31,65,0.477,13,32,0.406,20,28,0.714,121
2407,2020/1/4,TOR,BRK,W 121-102,240,44,97,0.454,31,65,0.477,13,32,0.406,20,28,0.714,121,32,67,0.478,19,32,0.594,13,35,0.371,25,34,0.735,102
2408,2020/1/4,BOS,CHI,W 111-104,240,43,82,0.524,35,63,0.556,8,19,0.421,17,21,0.81,111,34,80,0.425,21,46,0.457,13,34,0.382,23,31,0.742,104
2409,2020/1/4,CHI,BOS,L 104-111,240,34,80,0.425,21,46,0.457,13,34,0.382,23,31,0.742,104,43,82,0.524,35,63,0.556,8,19,0.421,17,21,0.81,111
2410,2020/1/4,CLE,OKC,L 106-121,240,39,85,0.459,25,55,0.455,14,30,0.467,14,17,0.824,106,43,96,0.448,29,59,0.492,14,37,0.378,21,26,0.808,121
2411,2020/1/4,OKC,CLE,W 121-106,240,43,96,0.448,29,59,0.492,14,37,0.378,21,26,0.808,121,39,85,0.459,25,55,0.455,14,30,0.467,14,17,0.824,106
2412,2020/1/4,CHO,DAL,W 123-120 (OT),265,42,85,0.494,31,60,0.517,11,25,0.44,28,31,0.903,123,47,100,0.47,32,50,0.64,15,50,0.3,11,13,0.846,120
2413,2020/1/4,DAL,CHO,L 120-123 (OT),265,47,100,0.47,32,50,0.64,15,50,0.3,11,13,0.846,120,42,85,0.494,31,60,0.517,11,25,0.44,28,31,0.903,123
2414,2020/1/4,DET,GSW,W 111-104,240,43,83,0.518,32,56,0.571,11,27,0.407,14,16,0.875,111,33,82,0.402,22,61,0.361,11,21,0.524,27,32,0.844,104
2415,2020/1/4,GSW,DET,L 104-111,240,33,82,0.402,22,61,0.361,11,21,0.524,27,32,0.844,104,43,83,0.518,32,56,0.571,11,27,0.407,14,16,0.875,111
2416,2020/1/4,LAC,MEM,L 114-140,240,45,101,0.446,38,71,0.535,7,30,0.233,17,22,0.773,114,49,96,0.51,31,57,0.544,18,39,0.462,24,28,0.857,140
2417,2020/1/4,MEM,LAC,W 140-114,240,49,96,0.51,31,57,0.544,18,39,0.462,24,28,0.857,140,45,101,0.446,38,71,0.535,7,30,0.233,17,22,0.773,114
2418,2020/1/4,MIL,SAS,W 127-118,240,43,87,0.494,26,42,0.619,17,45,0.378,24,33,0.727,127,38,92,0.413,27,60,0.45,11,32,0.344,31,34,0.912,118
2419,2020/1/4,SAS,MIL,L 118-127,240,38,92,0.413,27,60,0.45,11,32,0.344,31,34,0.912,118,43,87,0.494,26,42,0.619,17,45,0.378,24,33,0.727,127
2420,2020/1/4,ORL,UTA,L 96-109,240,38,85,0.447,27,48,0.563,11,37,0.297,9,12,0.75,96,42,93,0.452,26,53,0.491,16,40,0.4,9,14,0.643,109
2421,2020/1/4,UTA,ORL,W 109-96,240,42,93,0.452,26,53,0.491,16,40,0.4,9,14,0.643,109,38,85,0.447,27,48,0.563,11,37,0.297,9,12,0.75,96
2422,2020/1/4,NOP,SAC,W 117-115,240,38,87,0.437,22,42,0.524,16,45,0.356,25,33,0.758,117,38,85,0.447,26,64,0.406,12,21,0.571,27,36,0.75,115
2423,2020/1/4,SAC,NOP,L 115-117,240,38,85,0.447,26,64,0.406,12,21,0.571,27,36,0.75,115,38,87,0.437,22,42,0.524,16,45,0.356,25,33,0.758,117
2424,2020/1/4,DEN,WAS,L 114-128,240,40,87,0.46,34,58,0.586,6,29,0.207,28,34,0.824,114,50,91,0.549,44,75,0.587,6,16,0.375,22,27,0.815,128
2425,2020/1/4,WAS,DEN,W 128-114,240,50,91,0.549,44,75,0.587,6,16,0.375,22,27,0.815,128,40,87,0.46,34,58,0.586,6,29,0.207,28,34,0.824,114
2426,2020/1/3,ATL,BOS,L 106-109,240,39,93,0.419,23,48,0.479,16,45,0.356,12,15,0.8,106,41,93,0.441,35,68,0.515,6,25,0.24,21,29,0.724,109
2427,2020/1/3,BOS,ATL,W 109-106,240,41,93,0.441,35,68,0.515,6,25,0.24,21,29,0.724,109,39,93,0.419,23,48,0.479,16,45,0.356,12,15,0.8,106
2428,2020/1/3,HOU,PHI,W 118-108,240,41,86,0.477,29,54,0.537,12,32,0.375,24,32,0.75,118,42,92,0.457,36,65,0.554,6,27,0.222,18,25,0.72,108
2429,2020/1/3,PHI,HOU,L 108-118,240,42,92,0.457,36,65,0.554,6,27,0.222,18,25,0.72,108,41,86,0.477,29,54,0.537,12,32,0.375,24,32,0.75,118
2430,2020/1/3,LAL,NOP,W 123-113,240,43,86,0.5,29,57,0.509,14,29,0.483,23,28,0.821,123,48,102,0.471,37,65,0.569,11,37,0.297,6,7,0.857,113
2431,2020/1/3,NOP,LAL,L 113-123,240,48,102,0.471,37,65,0.569,11,37,0.297,6,7,0.857,113,43,86,0.5,29,57,0.509,14,29,0.483,23,28,0.821,123
2432,2020/1/3,MIA,ORL,L 85-105,240,30,80,0.375,23,43,0.535,7,37,0.189,18,23,0.783,85,33,81,0.407,20,46,0.435,13,35,0.371,26,29,0.897,105
2433,2020/1/3,ORL,MIA,W 105-85,240,33,81,0.407,20,46,0.435,13,35,0.371,26,29,0.897,105,30,80,0.375,23,43,0.535,7,37,0.189,18,23,0.783,85
2434,2020/1/3,NYK,PHO,L 112-120,240,41,92,0.446,31,55,0.564,10,37,0.27,20,30,0.667,112,42,90,0.467,32,62,0.516,10,28,0.357,26,33,0.788,120
2435,2020/1/3,PHO,NYK,W 120-112,240,42,90,0.467,32,62,0.516,10,28,0.357,26,33,0.788,120,41,92,0.446,31,55,0.564,10,37,0.27,20,30,0.667,112
2436,2020/1/3,POR,WAS,W 122-103,240,45,88,0.511,39,63,0.619,6,25,0.24,26,33,0.788,122,38,90,0.422,27,57,0.474,11,33,0.333,16,25,0.64,103
2437,2020/1/3,WAS,POR,L 103-122,240,38,90,0.422,27,57,0.474,11,33,0.333,16,25,0.64,103,45,88,0.511,39,63,0.619,6,25,0.24,26,33,0.788,122
2438,2020/1/2,CHI,UTA,L 98-102,240,37,94,0.394,26,58,0.448,11,36,0.306,13,17,0.765,98,37,76,0.487,26,46,0.565,11,30,0.367,17,22,0.773,102
2439,2020/1/2,UTA,CHI,W 102-98,240,37,76,0.487,26,46,0.565,11,30,0.367,17,22,0.773,102,37,94,0.394,26,58,0.448,11,36,0.306,13,17,0.765,98
2440,2020/1/2,CHO,CLE,W 109-106,240,37,83,0.446,22,45,0.489,15,38,0.395,20,24,0.833,109,41,81,0.506,28,46,0.609,13,35,0.371,11,14,0.786,106
2441,2020/1/2,CLE,CHO,L 106-109,240,41,81,0.506,28,46,0.609,13,35,0.371,11,14,0.786,106,37,83,0.446,22,45,0.489,15,38,0.395,20,24,0.833,109
2442,2020/1/2,BRK,DAL,L 111-123,240,42,91,0.462,30,54,0.556,12,37,0.324,15,17,0.882,111,45,89,0.506,27,51,0.529,18,38,0.474,15,17,0.882,123
2443,2020/1/2,DAL,BRK,W 123-111,240,45,89,0.506,27,51,0.529,18,38,0.474,15,17,0.882,123,42,91,0.462,30,54,0.556,12,37,0.324,15,17,0.882,111
2444,2020/1/2,DEN,IND,W 124-116,240,46,87,0.529,38,60,0.633,8,27,0.296,24,27,0.889,124,43,82,0.524,31,56,0.554,12,26,0.462,18,25,0.72,116
2445,2020/1/2,IND,DEN,L 116-124,240,43,82,0.524,31,56,0.554,12,26,0.462,18,25,0.72,116,46,87,0.529,38,60,0.633,8,27,0.296,24,27,0.889,124
2446,2020/1/2,DET,LAC,L 112-126,240,40,94,0.426,33,61,0.541,7,33,0.212,25,35,0.714,112,50,92,0.543,39,64,0.609,11,28,0.393,15,21,0.714,126
2447,2020/1/2,LAC,DET,W 126-112,240,50,92,0.543,39,64,0.609,11,28,0.393,15,21,0.714,126,40,94,0.426,33,61,0.541,7,33,0.212,25,35,0.714,112
2448,2020/1/2,MIA,TOR,W 84-76,240,33,81,0.407,21,44,0.477,12,37,0.324,6,11,0.545,84,28,89,0.315,22,47,0.468,6,42,0.143,14,17,0.824,76
2449,2020/1/2,TOR,MIA,L 76-84,240,28,89,0.315,22,47,0.468,6,42,0.143,14,17,0.824,76,33,81,0.407,21,44,0.477,12,37,0.324,6,11,0.545,84
2450,2020/1/2,GSW,MIN,L 84-99,240,33,77,0.429,30,57,0.526,3,20,0.15,15,21,0.714,84,38,95,0.4,25,52,0.481,13,43,0.302,10,17,0.588,99
2451,2020/1/2,MIN,GSW,W 99-84,240,38,95,0.4,25,52,0.481,13,43,0.302,10,17,0.588,99,33,77,0.429,30,57,0.526,3,20,0.15,15,21,0.714,84
2452,2020/1/2,MEM,SAC,L 123-128,240,45,93,0.484,32,59,0.542,13,34,0.382,20,21,0.952,123,44,90,0.489,30,56,0.536,14,34,0.412,26,31,0.839,128
2453,2020/1/2,SAC,MEM,W 128-123,240,44,90,0.489,30,56,0.536,14,34,0.412,26,31,0.839,128,45,93,0.484,32,59,0.542,13,34,0.382,20,21,0.952,123
2454,2020/1/2,OKC,SAS,W 109-103,240,43,89,0.483,34,64,0.531,9,25,0.36,14,20,0.7,109,40,92,0.435,27,61,0.443,13,31,0.419,10,12,0.833,103
2455,2020/1/2,SAS,OKC,L 103-109,240,40,92,0.435,27,61,0.443,13,31,0.419,10,12,0.833,103,43,89,0.483,34,64,0.531,9,25,0.36,14,20,0.7,109
2456,2020/1/1,LAL,PHO,W 117-107,240,43,90,0.478,36,62,0.581,7,28,0.25,24,34,0.706,117,42,86,0.488,36,63,0.571,6,23,0.261,17,23,0.739,107
2457,2020/1/1,PHO,LAL,L 107-117,240,42,86,0.488,36,63,0.571,6,23,0.261,17,23,0.739,107,43,90,0.478,36,62,0.581,7,28,0.25,24,34,0.706,117
2458,2020/1/1,MIL,MIN,W 106-104,240,40,94,0.426,31,58,0.534,9,36,0.25,17,26,0.654,106,34,91,0.374,19,45,0.422,15,46,0.326,21,28,0.75,104
2459,2020/1/1,MIN,MIL,L 104-106,240,34,91,0.374,19,45,0.422,15,46,0.326,21,28,0.75,104,40,94,0.426,31,58,0.534,9,36,0.25,17,26,0.654,106
2460,2020/1/1,NYK,POR,W 117-93,240,47,98,0.48,33,62,0.532,14,36,0.389,9,14,0.643,117,37,94,0.394,27,62,0.435,10,32,0.313,9,15,0.6,93
2461,2020/1/1,POR,NYK,L 93-117,240,37,94,0.394,27,62,0.435,10,32,0.313,9,15,0.6,93,47,98,0.48,33,62,0.532,14,36,0.389,9,14,0.643,117
2462,2020/1/1,ORL,WAS,W 122-101,240,45,95,0.474,33,63,0.524,12,32,0.375,20,27,0.741,122,33,87,0.379,24,56,0.429,9,31,0.29,26,31,0.839,101
2463,2020/1/1,WAS,ORL,L 101-122,240,33,87,0.379,24,56,0.429,9,31,0.29,26,31,0.839,101,45,95,0.474,33,63,0.524,12,32,0.375,20,27,0.741,122
2464,2019/12/31,BOS,CHO,W 109-92,240,44,97,0.454,30,59,0.508,14,38,0.368,7,10,0.7,109,34,86,0.395,22,52,0.423,12,34,0.353,12,16,0.75,92
2465,2019/12/31,CHO,BOS,L 92-109,240,34,86,0.395,22,52,0.423,12,34,0.353,12,16,0.75,92,44,97,0.454,30,59,0.508,14,38,0.368,7,10,0.7,109
2466,2019/12/31,DEN,HOU,L 104-130,240,45,97,0.464,37,72,0.514,8,25,0.32,6,9,0.667,104,46,87,0.529,30,53,0.566,16,34,0.471,22,31,0.71,130
2467,2019/12/31,HOU,DEN,W 130-104,240,46,87,0.529,30,53,0.566,16,34,0.471,22,31,0.71,130,45,97,0.464,37,72,0.514,8,25,0.32,6,9,0.667,104
2468,2019/12/31,IND,PHI,W 115-97,240,42,86,0.488,31,61,0.508,11,25,0.44,20,26,0.769,115,37,91,0.407,31,62,0.5,6,29,0.207,17,20,0.85,97
2469,2019/12/31,PHI,IND,L 97-115,240,37,91,0.407,31,62,0.5,6,29,0.207,17,20,0.85,97,42,86,0.488,31,61,0.508,11,25,0.44,20,26,0.769,115
2470,2019/12/31,DAL,OKC,L 101-106,240,33,93,0.355,18,42,0.429,15,51,0.294,20,27,0.741,101,39,91,0.429,33,64,0.516,6,27,0.222,22,28,0.786,106
2471,2019/12/31,OKC,DAL,W 106-101,240,39,91,0.429,33,64,0.516,6,27,0.222,22,28,0.786,106,33,93,0.355,18,42,0.429,15,51,0.294,20,27,0.741,101
2472,2019/12/31,LAC,SAC,W 105-87,240,36,88,0.409,24,52,0.462,12,36,0.333,21,22,0.955,105,33,80,0.413,25,52,0.481,8,28,0.286,13,19,0.684,87
